"record_id","stem_id","installation","plot_id","date","cluster","tag","species","dbh","health","canopy","distance","azimuth","height","char","notes","scientific_name","functional_group","Genus","Species","Status","functional_group__1"
2479,2392,"benning","a1",20180724,2246,"3257","QUAL",3.2,1,"i",3.6,288,NA,NA,NA,"Quercus alba","tree","Quercus","alba","native","tree"
2480,2393,"benning","a1",20180724,2247,"3258","QUMA",6.5,1,"i",4.9,287,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2481,2394,"benning","a1",20180724,2248,"3259","PITA",7.5,1,"c",11.4,295,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2482,2395,"benning","a1",20180724,2249,"3260","PITA",6.3,1,"c",12,296,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2483,2396,"benning","a1",20180724,2250,"3261","PITA",3.6,1,"u",12.2,296,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2484,2397,"benning","a1",20180724,2251,"3262","PITA",3.4,1,"u",11.8,298,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2485,2398,"benning","a1",20180724,2252,"3263","PITA",8.4,1,"c",11.8,287,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2486,2399,"benning","a1",20180724,2253,"3264",NA,3.5,1,"i",12.1,280,NA,NA,"tree shrub?",NA,NA,NA,NA,NA,NA
2487,2400,"benning","a1",20180724,2253,NA,NA,4,1,"i",12.1,280,NA,NA,"tree shrub?",NA,NA,NA,NA,NA,NA
2488,2401,"benning","a1",20180724,2253,NA,NA,3.8,1,"i",12.1,280,NA,NA,"tree shrub?",NA,NA,NA,NA,NA,NA
2489,2402,"benning","a1",20180724,2254,"3488","QUMA",4.6,1,"u",9.1,15,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2490,2403,"benning","a1",20180724,2255,"3466","QUMA",6.2,1,"u",11.5,14,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2491,2404,"benning","a1",20180724,2256,"3446","QUMA",12,1,"i",6,27,8.6,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2492,2405,"benning","a1",20180724,2257,"3445","QUMA",12,1,"i",10.4,24,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2493,2406,"benning","a1",20180724,2257,"3447","QUMA",5.2,1,"u",10.4,23.8,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2494,2407,"benning","a1",20180724,2258,"3487","QUMA",3,1,"u",3.8,35,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2495,2408,"benning","a1",20180724,2259,"3468","QUMA",3.9,1,"u",5,55,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2496,2409,"benning","a1",20180724,2260,"3873","QUMA",3,1,"u",6.6,49,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2497,2410,"benning","a1",20180724,2261,"3874","CARYA",6.2,1,"u",8.2,47,NA,NA,NA,"Carya spp.","tree","Carya","spp.","native","tree"
2498,2411,"benning","a1",20180724,2262,"3871","CARYA",5.3,1,"u",8.9,46,NA,NA,NA,"Carya spp.","tree","Carya","spp.","native","tree"
2499,2412,"benning","a1",20180724,2263,"3481","QUMA",9.8,1,"i",11.8,44,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2500,2413,"benning","a1",20180724,2263,"3480","QUMA",6,1,"u",11.8,44,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2501,2414,"benning","a1",20180724,2264,"3479","QUMA",3.8,1,"u",6.6,68,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2502,2415,"benning","a1",20180724,2265,"3478","QUMA",8.1,1,"i",9.5,70,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2503,2416,"benning","a1",20180724,2266,"3477","QUMA",3.5,1,"u",2.8,92,3.4,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2504,2417,"benning","a1",20180724,2267,"3476","QUMA",3.3,1,"u",11,109,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2505,2418,"benning","a1",20180724,2268,"3231","QUMA",3.6,1,"u",7.2,118,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2506,2419,"benning","a1",20180724,2269,"3490","PITA",42.7,1,"d",8.4,127,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2507,2420,"benning","a1",20180724,2270,"3412","QUMA",4.1,1,"u",7.6,130,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2508,2421,"benning","a1",20180724,2271,"3464","QUMA",3.6,1,"u",9.4,142,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2509,2422,"benning","a1",20180724,2272,"3466","QUMA",3.6,1,"u",8.6,148,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2510,2423,"benning","a1",20180724,2273,"3482","QUMA",4,1,"u",9.2,156,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2511,2424,"benning","a1",20180724,2274,"3465","PITA",4.4,1,"u",12.3,149,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2512,2425,"benning","a1",20180724,2275,"3473","QUAL",3.3,1,"u",7.3,169,NA,NA,NA,"Quercus alba","tree","Quercus","alba","native","tree"
2513,2426,"benning","a1",20180724,2276,"3463","QULA",3.4,1,"u",9.5,172,4.2,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
2514,2427,"benning","a1",20180724,2277,"3485","PITA",22.4,1,"i",11.8,177,14,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2515,2428,"benning","a1",20180724,2278,"3469","LIST",3.5,1,"u",4.9,198,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2516,2429,"benning","a1",20180724,2279,"3483","PIPA",65.5,1,"e",2.7,203,28.4,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2517,2430,"benning","a1",20180724,2280,"3475","LIST",3.3,1,"u",3.9,218,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2518,2431,"benning","a1",20180724,2281,"3409","QUMA",3.2,1,"u",8.2,260,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2519,2432,"benning","b1",20180724,2282,"4200","PIPA",19,1,"c",1.4,52,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2520,2433,"benning","b1",20180724,2283,"4199","PITA",32.5,1,"c",6.6,10,17.2,0.6,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2521,2434,"benning","b1",20180724,2284,"4198","PIPA",15.9,1,"c",10.7,10,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2522,2435,"benning","b1",20180724,2285,"4197","LIST",5.9,1,"u",10.3,22,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2523,2436,"benning","b1",20180724,2286,"4196","LIST",3.7,0,"u",11.1,25,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2524,2437,"benning","b1",20180724,2287,"4195","LIST",11.3,1,"i",11.6,26,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2525,2438,"benning","b1",20180724,2288,NA,"LIST",3.1,0,"u",12.2,34,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2526,2439,"benning","b1",20180724,2289,"4194","PIPA",18.6,1,"c",8.5,39,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2527,2440,"benning","b1",20180724,2290,"4189","PIPA",7.3,1,"i",5.9,40,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2528,2441,"benning","b1",20180724,2291,"4192","PIPA",6.5,1,"i",11.5,46,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2529,2442,"benning","b1",20180724,2292,"4193","LIST",5.4,1,"u",11.6,42,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2530,2443,"benning","b1",20180724,2293,"4191","QUIN",7,1,"i",8.7,47,NA,NA,NA,"Quercus incana","tree","Quercus","incana","native","tree"
2531,2444,"benning","b1",20180724,2294,"4190","QUIN",3.5,1,"u",8,52,NA,NA,NA,"Quercus incana","tree","Quercus","incana","native","tree"
2532,2445,"benning","b1",20180724,2295,"4187","CARYA",6.8,1,"i",10.3,67,NA,NA,NA,"Carya spp.","tree","Carya","spp.","native","tree"
2533,2446,"benning","b1",20180724,2296,"4188","PIPA",16.1,1,"c",5.9,65,14.6,0.7,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2534,2447,"benning","b1",20180724,2297,NA,"QUIN",4,0,"u",5,55,NA,NA,NA,"Quercus incana","tree","Quercus","incana","native","tree"
2535,2448,"benning","b1",20180724,2298,"4186","CARYA",10.4,3,"i",9.7,73,NA,NA,NA,"Carya spp.","tree","Carya","spp.","native","tree"
2536,2449,"benning","b1",20180724,2299,"4185","PIPA",23.4,1,"d",11,82,14.1,1.4,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2537,2450,"benning","b1",20180724,2300,"4184","QUIN",11.4,1,"i",10.4,85,NA,NA,NA,"Quercus incana","tree","Quercus","incana","native","tree"
2538,2451,"benning","b1",20180724,2300,NA,"QUIN",5.7,0,"u",10.4,85,NA,NA,NA,"Quercus incana","tree","Quercus","incana","native","tree"
2539,2452,"benning","b1",20180724,2301,NA,"LIST",3.2,0,"u",8.7,84,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2540,2453,"benning","b1",20180724,2302,"4183","PIPA",15.5,1,"c",11.5,94,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2541,2454,"benning","b1",20180724,2303,NA,"LIST",3.9,0,"u",9.5,98,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2542,2455,"benning","b1",20180724,2304,NA,"LIST",3.3,0,"u",9.1,99,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2543,2456,"benning","b1",20180724,2305,"4181","PIPA",17.7,1,"c",11.1,114,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2544,2457,"benning","b1",20180724,2306,"4182","PIPA",9.5,1,"i",7.8,114,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2545,2458,"benning","b1",20180724,2306,NA,"PIPA",4.9,1,"u",7.8,114,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2546,2459,"benning","b1",20180724,2307,"4180","QUIN",5.8,1,"u",4,104,NA,NA,NA,"Quercus incana","tree","Quercus","incana","native","tree"
2547,2460,"benning","b1",20180724,2308,NA,"QUIN",4.1,0,"u",5.7,107,NA,NA,NA,"Quercus incana","tree","Quercus","incana","native","tree"
2548,2461,"benning","b1",20180724,2309,"3467","PIPA",19,1,"c",6.3,119,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2549,2462,"benning","b1",20180724,2310,"4179","QUMA",16.8,1,"c",8.2,138,NA,NA,NA,"Quercus marilandica","tree","Quercus","marilandica","native","tree"
2550,2463,"benning","b1",20180724,2311,NA,"PIPA",20.2,1,"c",11.3,137,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2551,2464,"benning","b1",20180724,2312,NA,"LIST",3,0,"u",8.2,144,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2552,2465,"benning","b1",20180724,2313,"3444","PIPA",14,1,"c",1.8,146,13.1,1.6,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2553,2466,"benning","b1",20180724,2314,"3443","PIPA",23.2,1,"d",3.7,164,16.2,1.1,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2554,2467,"benning","b1",20180724,2315,"3484","PIPA",11.5,1,"i",7,162,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2555,2468,"benning","b1",20180724,2316,"3474","PIPA",15.5,1,"c",5.9,174,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2556,2469,"benning","b1",20180724,2317,"3472","PIPA",15.7,1,"c",9.7,169,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2557,2470,"benning","b1",20180724,2318,NA,"LIST",3.4,0,"u",0.8,163,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2558,2471,"benning","b1",20180724,2319,NA,"LIST",4.6,0,"u",11.6,162,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2559,2472,"benning","b1",20180724,2320,"3471","PIPA",21.4,1,"c",8.8,183,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2560,2473,"benning","b1",20180724,2321,"4009","PIPA",7.7,1,"i",12.3,183,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2561,2474,"benning","b1",20180724,2322,"3470","PITA",18,1,"c",10.2,193,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2562,2475,"benning","b1",20180724,2323,"3489","PIPA",9.9,1,"i",8.3,198,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2563,2476,"benning","b1",20180724,2324,"4037","PIPA",15.8,1,"c",12,202,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2564,2477,"benning","b1",20180724,2325,"3461","PIPA",13.3,1,"c",4.9,194,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2565,2478,"benning","b1",20180724,2326,"4017","PIPA",8.7,1,"i",9.2,211,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2566,2479,"benning","b1",20180724,2327,"4006","PIPA",18.4,1,"c",11.7,210,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2567,2480,"benning","b1",20180724,2328,"4003","PIPA",19.1,1,"c",7.2,225,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2568,2481,"benning","b1",20180724,2329,"4035","PIPA",13.3,1,"i",10.8,232,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2569,2482,"benning","b1",20180724,2330,"4011","PIPA",22,1,"c",10.8,241,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2570,2483,"benning","b1",20180724,2331,"4007","PIPA",16.9,1,"c",11.2,250,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2571,2484,"benning","b1",20180724,2332,"4010","PIPA",22.2,1,"c",9,251,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2572,2485,"benning","b1",20180724,2333,"4048","PIPA",12,1,"i",7.3,252,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2573,2486,"benning","b1",20180724,2334,"4022","PIPA",19.4,1,"c",3.7,253,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2574,2487,"benning","b1",20180724,2335,"4024","PIPA",12.9,1,"c",6.4,267,13.9,1.14,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2575,2488,"benning","b1",20180724,2336,"3462","PIPA",19.7,1,"c",1.9,275,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2576,2489,"benning","b1",20180724,2337,"4012","PIPA",8,1,"i",9.4,275,NA,0.6,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2577,2490,"benning","b1",20180724,2337,"4015","PIPA",9.9,1,"i",9.4,275,NA,0.9,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2578,2491,"benning","b1",20180724,2338,"4020","PITA",21.3,1,"c",9.3,290,15.9,0.75,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2579,2492,"benning","b1",20180724,2339,"4019","PITA",34.5,1,"d",8.9,300,17.8,0.7,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2580,2493,"benning","b1",20180724,2340,"4008","LIST",13.9,1,"i",7,315,11.4,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2581,2494,"benning","b1",20180724,2341,"4001","LIST",8.5,1,"u",11.4,321,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2582,2495,"benning","b1",20180724,2342,"4021","SAAL5",8.1,1,"u",11.3,321,NA,NA,NA,"Sassafras albidum","shrub","Sassafras","albidum","native","shrub"
2583,2496,"benning","b1",20180724,2343,"4028","LIST",7.7,1,"u",10.6,325,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2584,2497,"benning","b1",20180724,2344,"4016","PITA",20.2,1,"c",7.5,328,13.7,0.82,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2585,2498,"benning","b1",20180724,2345,"4036","PIEL",26.9,1,"c",8.8,343,NA,0.77,"maybe short leaf pine","Pinus elliottii","tree","Pinus","elliottii","native","tree"
2586,2499,"benning","c1",20180725,2346,"4105","PITA",36.3,1,"d",11.7,118,27.6,2.7,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2587,2500,"benning","c1",20180725,2347,"4106","PIEL",9.3,2,"i",11.3,124,8.9,0.9,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2588,2501,"benning","c1",20180725,2348,"4107","PIEL",11.5,1,"i",11.1,164,12.5,1,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2589,2502,"benning","c1",20180725,2349,"4033","PITA",41,1,"d",4.1,178,29.2,2.4,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2590,2503,"benning","c1",20180725,2350,"4018","PITA",19,1,"i",7.1,229,21.1,1.5,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2591,2504,"benning","c1",20180725,2351,"4032","PITA",46.1,1,"d",8.1,244,28.3,2.3,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2592,2505,"benning","c1",20180725,2352,"4031","PITA",42.4,1,"d",11.1,256,23.4,2.9,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2593,2506,"benning","c1",20180725,2353,"4029","PITA",40.5,1,"d",9.5,291,29.6,2.2,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2594,2507,"benning","c1",20180725,2354,"4023","PITA",9.2,1,"u",6.9,353,10.4,1,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2595,2508,"benning","c1",20180725,2355,"4040","PITA",42.3,1,"d",11.7,6,28,1.3,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2596,2509,"benning","c1",20180725,2356,"4005","PIEL",13.9,1,"i",10.4,8,13.7,0.9,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2597,2510,"benning","c1",20180725,2357,"4041","PIEL",16.1,1,"i",6.9,14,15.2,1.1,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2598,2511,"benning","c1",20180725,2358,NA,"PIEL",20.2,1,"i",11.3,20,14.9,0.8,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2599,2512,"benning","c1",20180725,2359,NA,"PIEL",8.8,1,"u",12.1,23,8.4,0.5,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2600,2513,"benning","c1",20180725,2360,"4104","PITA",52,1,"d",8.9,68,33.8,3.2,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2601,2514,"benning","d1",20180725,2361,"4101","PITA",50.2,1,"d",6.6,24,31.6,6.2,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2602,2515,"benning","d1",20180725,2362,"4102","PITA",5,1,"u",9.1,23,3.1,2.3,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2603,2516,"benning","d1",20180725,2363,"4103","PIEL",37.3,1,"d",11.1,99,30.6,5.8,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2604,2517,"benning","d1",20180725,2364,"4050","PIPA",48.6,1,"d",4.2,154,29.6,5,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2605,2518,"benning","d1",20180725,2365,NA,"PIPA",15.4,0,"u",8.9,209,3.5,3.5,"snag","Pinus palustris","tree","Pinus","palustris","native","tree"
2606,2519,"benning","d1",20180725,2366,"4039","PIPA",46.6,1,"d",8.8,228,30.3,3.1,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
2607,2520,"benning","e1",20180726,2367,"4176","PITA",7.5,1,"u",6.7,183,10.4,1.35,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2608,2521,"benning","e1",20180726,2368,"4054","PIEL",8.5,1,"u",2.5,126,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2609,2522,"benning","e1",20180726,2369,"4161","LIST",23,1,"c",5.8,127,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2610,2523,"benning","e1",20180726,2370,"4159","PITA",13.5,1,"c",6.8,133,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2611,2524,"benning","e1",20180726,2371,"4094","PIEL",11.5,1,"i",3,95,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2612,2525,"benning","e1",20180726,2372,"4096","PITA",6.5,1,"u",6.3,93,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2613,2526,"benning","e1",20180726,2373,"4072","PITA",13.5,1,"c",6.7,96,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2614,2527,"benning","e1",20180726,2374,"4434","PITA",15,1,"c",5.4,71,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2615,2528,"benning","e1",20180726,2375,"4426","PIEL",11.5,1,"i",5.3,56,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2616,2529,"benning","e1",20180726,2376,"4448","PIEL",17.4,0,"c",4.5,55,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2617,2530,"benning","e1",20180726,2377,"4164","PIEL",13,1,"c",5.7,31,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2618,2531,"benning","e1",20180726,2378,"4165","PITA",18,1,"c",5.9,6,14.3,0.75,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2619,2532,"benning","e1",20180726,2379,"4158","PIEL",6.5,1,"u",7.7,18,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2620,2533,"benning","e1",20180726,2380,"4174","PITA",22.5,1,"c",7.9,23,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
2621,2534,"benning","e1",20180726,2381,"4420","PIEL",26,1,"c",9.8,23,19.3,0.5,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2622,2535,"benning","e1",20180726,2382,"4163","LIST",11,1,"i",10.9,19,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2623,2536,"benning","e1",20180726,2383,"4433","PIEL",5,1,"u",8.2,38,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2624,2537,"benning","e1",20180726,2384,"4447","PIEL",5.8,1,"u",8.9,34,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
2625,2538,"benning","e1",20180726,2385,NA,"LIST",6,0,"u",10.1,32,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
2626,2539,"benning","e1",20180726,2386,"4430","PIEL",12.5,1,"i",11,36,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
